keyID,id,creationTimestamps,dernierTimeTampsSynchronisationAvecFireBase,defaultNonSaved_Entre,its_From_CalculeParNewBenifice,laisse_Au_Gerant,typeChoisi,prixCurrency,profitMargin,suggestedUpgrade,parent_M14VentPeriod_KeyId,parent_M14VentPeriod_DebugInfos,parent_M1Produit_KeyId,parent_M1Produit_DebugInfos,parent_M8BonVent_KeyId,parent_M8BonVent_DebugInfos,parent_M2Client_KeyId,parent_M2Client_DebugInfos
-OhAA0VamRnWrmKQ4RQI,0,1766492742828,1766492742828,true,true,false,Edited_Pour_Client,720.0,0.0,,,,-OhAA-zQKOG2xUqXuEWn,Mamia 10da Tomatich,null,null,null,null
-OhAA1cmjuvZfk1_PlVf,0,1766492743037,1766492744163,true,true,false,LeMaxPrixArrive,720.0,0.0,,,,-OhAA-zQKOG2xUqXuEWn,Mamia 10da Tomatich,-OhA9UOXSQWYSQNPOK3F,Bon[p.cli->(M2=mohammed zewawi[VUC])) [OK3F]),-OWI8JStDnDIEDnoBVuC,(M2=mohammed zewawi[VUC])
-OhAAHGFAn4V1kGUo2ul,0,1766492807067,1766492810593,true,true,false,Edited_Pour_Client,0.0,0.0,,,,-OhAAGmae5PLjpLLOz9t,Mamia 50 Da Safra,null,null,null,null
-OhAAMJXrrvGSfwUAZNA,0,1766492827757,1766492829820,true,true,false,LeMaxPrixArrive,265.0,0.0,,,,-OV3rmZic-n6p9zZ9TFB,Pilpo حارة®,-OhA9UOXSQWYSQNPOK3F,Bon[p.cli->(M2=mohammed zewawi[VUC])) [OK3F]),-OWI8JStDnDIEDnoBVuC,(M2=mohammed zewawi[VUC])
-OhAANfIMGFniLQPBjJ7,0,1766492833310,1766492834170,true,true,false,Historique,435.0,0.0,Edited_Pour_Client,,,-OcRmKyqUhbWYd_SSeZN,Bolix[SEZN],null,null,null,null
-OhAANy6Mrc8fQWBdw5c,0,1766492834514,1766492835984,true,true,false,LeMaxPrixArrive,440.0,0.0,,,,-OcRmKyqUhbWYd_SSeZN,Bolix,-OhA9UOXSQWYSQNPOK3F,Bon[p.cli->(M2=mohammed zewawi[VUC])) [OK3F]),-OWI8JStDnDIEDnoBVuC,(M2=mohammed zewawi[VUC])
-OhAAaLkrYTrW8GpFVNc,0,1766492889339,1766492891883,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhAAZy0fd0MNXv94zap,Gominous Asnan[4ZAP],null,null,null,null
-OhAAb1KLsHUbzUGKjL8,0,1766492896267,1766492896267,true,true,false,Edited_Pour_Client,870.0,0.0,,,,-OhAAZy0fd0MNXv94zap,Gominous Asnan,null,null,null,null
-OhAAc53Q5cjL1xEdRyV,0,1766492896463,1766492898122,true,true,false,LeMaxPrixArrive,870.0,0.0,,,,-OhAAZy0fd0MNXv94zap,Gominous Asnan,-OhA9UOXSQWYSQNPOK3F,Bon[p.cli->(M2=mohammed zewawi[VUC])) [OK3F]),-OWI8JStDnDIEDnoBVuC,(M2=mohammed zewawi[VUC])
-OhAAf_Ai_b1ljE0liBw,0,1766492910742,1766492912166,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhAAfJGSiRQpNaxwHly,Gominous 9irch[WHLY],null,null,null,null
-OhAAg-w85r7nY2YnCTT,0,1766492916282,1766492916282,true,true,false,Edited_Pour_Client,870.0,0.0,,,,-OhAAfJGSiRQpNaxwHly,Gominous 9irch,null,null,null,null
-OhAAgyoUWmlSHhd62rk,0,1766492916479,1766492918044,true,true,false,LeMaxPrixArrive,870.0,0.0,,,,-OhAAfJGSiRQpNaxwHly,Gominous 9irch,-OhA9UOXSQWYSQNPOK3F,Bon[p.cli->(M2=mohammed zewawi[VUC])) [OK3F]),-OWI8JStDnDIEDnoBVuC,(M2=mohammed zewawi[VUC])
-OhAAkafP4Uc74Zps6nv,0,1766492931318,1766492932064,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhAAkOtUyRrMW5KtkWU,Gominola Coca[TKWU],null,null,null,null
-OhAAkqzm7g-0X9WGeYn,0,1766492936661,1766492936661,true,true,false,Edited_Pour_Client,870.0,0.0,,,,-OhAAkOtUyRrMW5KtkWU,Gominola Coca,null,null,null,null
-OhAAlvhGRCqVgy3OD4i,0,1766492936760,1766492938114,true,true,false,LeMaxPrixArrive,870.0,0.0,,,,-OhAAkOtUyRrMW5KtkWU,Gominola Coca,-OhA9UOXSQWYSQNPOK3F,Bon[p.cli->(M2=mohammed zewawi[VUC])) [OK3F]),-OWI8JStDnDIEDnoBVuC,(M2=mohammed zewawi[VUC])
-OhAAx4EQh_cb36l8WJy,0,1766492982426,1780604302823,false,true,false,Prix_Detaille,200.0,0.0,Historique,,,-Oh4DWG6RQTsSaVHoUSz,Liya Bar,null,null,null,null
-OhABe3Uz7yYIcnGTAQ6,0,1766493166693,1776101889393,false,true,false,LeMaxPrixArrive,495.0,0.0,,,,-OV3rmYrbTxquhBCKwEW,May 200®,-OhABGKJ3gl42Alhn05s,Bon[p.cli->(M2=radwan[WUC])) [n05s]),-OWI8JSuacimKAeQ2wuc,(M2=radwan[WUC])
-OhABi_M4BbDgbceo_hu,0,1766493185181,1766493187566,true,true,false,LeMaxPrixArrive,510.0,0.0,,,,-ObSVe75AvyfaxVXINOm,noga toma,-OhABGKJ3gl42Alhn05s,Bon[p.cli->(M2=radwan[WUC])) [n05s]),-OWI8JSuacimKAeQ2wuc,(M2=radwan[WUC])
-OhACC_4cKS4SbVoLl2a,0,1766493312135,1766493312477,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-Ob1kAYNsajNnI_cpqRz,Marokha[PQRZ],null,null,null,null
-OhACCuv9zWKGXgTiZPt,0,1766493313533,1766493315332,true,true,false,Edited_Pour_Client,0.0,0.0,,,,-Ob1kAYNsajNnI_cpqRz,Marokha,null,null,null,null
-OhBxygXZVqvDHm6kM-G,0,1766522876977,1766522883959,true,true,false,Prix_Detaille,895.0,0.0,,,,-Ob1kAYNsajNnI_cpqRz,Marokha,null,null,null,null
-OhByDJwZGT_yw-SVc3V,0,1766522941003,1766522945673,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhAAGmae5PLjpLLOz9t,Mamia 50 Da Safra[OZ9T],null,null,null,null
-OhByFM2zL-plEwMntMN,0,1766522949330,1766522950357,true,true,false,Prix_Detaille,850.0,0.0,,,,-OhAAGmae5PLjpLLOz9t,Mamia 50 Da Safra,null,null,null,null
-OhByk1Q_QOSAPbbyvpH,0,1766523079082,1766523080141,true,true,false,Prix_Detaille,640.0,0.0,,,,-OhA3usk6z2Pnm1GpyH_,Dwaba,null,null,null,null
-OhDzVw36JtQt5ISEhBq,0,1766556833678,1766557680966,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,250.0,0.0,,,,-OhDzTDec7EfiGBSzLrI,Balbon,null,null,null,null
-OhE1iNuFFSkjmz4faZF,0,1766557675204,1766557680963,true,true,false,Tariff_ItsWorkInGrossist_Achat,245.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhDzTDec7EfiGBSzLrI,Balbon,null,null,null,null
-OhE7268z380Qa7b-gEA,0,1766559070816,1778822621698,true,true,false,Tariff_ItsWorkInGrossist_Achat,805.0,0.0,Historique,-Oh3w3A6H121cWrZvabA,,-Og0yYyt7QT4RkaPDAek,Mamamia kbira 50da imgs,null,null,null,null
-OhE828h4gVpjsvsltWw,0,1766559333124,1766559333713,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhE81y2dwZtiCWxi-v1,Mamaia Bleu[I-V1],null,null,null,null
-OhE82KmkHHnv6v8NcJh,0,1766559333897,1766559336406,true,true,false,Tariff_ItsWorkInGrossist_Achat,675.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhE81y2dwZtiCWxi-v1,Mamaia Bleu,null,null,null,null
-OhE82KnKsz_22gHcgkb,0,1766559333898,1777706772130,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,680.0,0.0,Historique,-Oh3w3A6H121cWrZvabA,,-OhE81y2dwZtiCWxi-v1,Mamaia Bleu,null,null,null,null
-OhEDygclyfGHHxuhH-4,0,1766560887749,1766595729692,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,520.0,0.0,,,,-OhA8y_r3GlPO8wA4acr,One Izen Halwa ,null,null,null,null
-OhEGNBNl-2CUKeAmtbo,0,1766561516519,1766561517130,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhEGMD3bHabxKOpN__N,Ezzem Stick[N__N],null,null,null,null
-OhEGNP9NKuOf_LdIPar,0,1766561517400,1766561519837,true,true,false,Tariff_ItsWorkInGrossist_Achat,545.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhEGMD3bHabxKOpN__N,Ezzem Stick,null,null,null,null
-OhEGNP9NKuOf_LdIPas,0,1766561517401,1766561519840,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,550.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhEGMD3bHabxKOpN__N,Ezzem Stick,null,null,null,null
-OhEIVBFnDgJ9p29akbm,0,1766562073580,1778831116877,true,true,false,Tariff_ItsWorkInGrossist_Achat,195.0,0.0,Historique,-Oh3w3A6H121cWrZvabA,,-OhEIUD4WVCFPpRhyrOg,Flaust Stick,null,null,null,null
-OhEIVBGupld33ywyerh,0,1766562073581,1778831116883,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,200.0,0.0,Historique,-Oh3w3A6H121cWrZvabA,,-OhEIUD4WVCFPpRhyrOg,Flaust Stick,null,null,null,null
-OhERpPI8k89hdgweLs-,0,1766564519821,1766564524358,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,650.0,0.0,,,,-OhERoyXIA2u8rdgjdnI,El Kaferz Hnech,null,null,null,null
-OhERpTc_uYlhZxhKsuf,0,1766564520098,1766564522134,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhERoyXIA2u8rdgjdnI,El Kaferz Hnech[JDNI],null,null,null,null
-OhERpzQxEbYNlNffetK,0,1766564522197,1766564524355,true,true,false,Tariff_ItsWorkInGrossist_Achat,645.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhERoyXIA2u8rdgjdnI,El Kaferz Hnech,null,null,null,null
-OhEcqIuEtk6Dv8wqFEZ,0,1766567669169,1766567669985,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhEcq25BroFivmA8OnM,Sorti Sachet Chwin[8ONM],null,null,null,null
-OhEcqZqUjxqBSzpyFM-,0,1766567670253,1766567673793,true,true,false,Tariff_ItsWorkInGrossist_Achat,180.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhEcq25BroFivmA8OnM,Sorti Sachet Chwin,null,null,null,null
-OhEcqZrT7sj0Gh92j_J,0,1766567670254,1780418079649,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,185.0,0.0,Historique,-Oh3w3A6H121cWrZvabA,,-OhEcq25BroFivmA8OnM,Sorti Sachet Chwin,null,null,null,null
-OhGIk2J97M3-x5LiEfq,0,1766595689195,1766595729686,true,true,false,Tariff_ItsWorkInGrossist_Achat,515.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhA8y_r3GlPO8wA4acr,s,null,null,null,null
-OhGIxj1Eii7W32BgGwW,0,1766595745241,1766595746703,true,true,false,Prix_Detaille,650.0,0.0,,,,-OhA8y_r3GlPO8wA4acr,s,null,null,null,null
-OhGNlF90Au9ANcY8qgt,0,1766597004802,1766597005649,true,true,false,Historique,415.0,0.0,Edited_Pour_Client,,,-OgpGHGflai2UpHsjRhZ,Lyna Nougat[JRHZ],null,null,null,null
-OhIxTOwCfTwkX978REL,0,1766640185388,1766640187792,true,true,false,Historique,615.0,0.0,Edited_Pour_Client,,,-OeGUaucunnNZPTJTSAK,Smitches Cojak Grenadine[TSAK],null,null,null,null
-OhJJwzXNfsi2qYKw_3y,0,1766646338971,1775804459004,true,true,false,Tariff_ItsWorkInGrossist_Achat,1690.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhJJw87Ej-mskpxQHX9,Taiba Bidon,null,null,null,null
-OhJJwzYLGN-VHDaAZ8Z,0,1766646338972,1766646343472,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,1800.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhJJw87Ej-mskpxQHX9,Taiba Bidon,null,null,null,null
-OhJLj84awCqmkHZvSi9,0,1766646806021,1777966430679,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,550.0,0.0,Historique,,,-Oh44iGSVgKJGjraGk7T,Dydo Ac Images,null,null,null,null
-OhJM3_csIX01doS0yut,0,1766646893863,1766646902134,true,true,false,Tariff_ItsWorkInGrossist_Achat,445.0,0.0,,-Oh3w3A6H121cWrZvabA,,-ObSVe75AvyfaxVXINOm,noga toma,null,null,null,null
-OhJM3_d4jhy6z31Vyh4,0,1766646893865,1780509469444,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,450.0,0.0,Historique,-Oh3w3A6H121cWrZvabA,,-ObSVe75AvyfaxVXINOm,noga toma,null,null,null,null
-OhJMdf2Z7HzCzLrhmA0,0,1766647045763,1766647048913,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhJMdL-95249zEP7A4A,Kandyno[7A4A],null,null,null,null
-OhJMeZUiPpKMkhmGmBm,0,1766647049439,1766647052841,true,true,false,Tariff_ItsWorkInGrossist_Achat,335.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhJMdL-95249zEP7A4A,Kandyno,null,null,null,null
-OhJMeZVovrQT9uNqcGE,0,1766647049440,1766647052851,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,340.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhJMdL-95249zEP7A4A,Kandyno,null,null,null,null
-OhJR4m_6EfVDDVsmSBV,0,1766648209606,1780048265699,true,true,false,Tariff_ItsWorkInGrossist_Achat,530.0,0.0,Historique,-Oh3w3A6H121cWrZvabA,,-Oh44iGSVgKJGjraGk7T,Dydo Ac Images,null,null,null,null
-OhJrsp-R_K9NKrFIEkX,0,1766655497961,1767436973209,true,true,false,Tariff_ItsWorkInGrossist_Achat,325.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhJrsH8SjfH04ZNzlXz,Meriem Roche 50p,null,null,null,null
-OhJrsp-R_K9NKrFIEkY,0,1766655497961,1767436973213,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,330.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhJrsH8SjfH04ZNzlXz,Meriem Roche 50p,null,null,null,null
-OhO6886508FRCIWUpQD,0,1766726606385,1771917161816,true,true,false,Tariff_ItsWorkInGrossist_Achat,695.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhO61lIIS-dc4lyCZaC,Jellopey Sebta Promo,null,null,null,null
-OhO6887-0n2krJcBS1-,0,1766726606386,1771917161822,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,700.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhO61lIIS-dc4lyCZaC,Jellopey Sebta Promo,null,null,null,null
-OhOJXe_4um60a8ZZod2,0,1766730118516,1777010819621,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,760.0,0.0,Historique,,,-OhOJX1HPNwHLLSLGZsl,Happy Cocole 30p,null,null,null,null
-OhOKaKgxz4gQPZChWy4,0,1766730395707,1767786017150,true,true,false,Tariff_ItsWorkInGrossist_Achat,315.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhOK_vKQzGJIU9jT7pg,Caraibe Tab,null,null,null,null
-OhOKaKgxz4gQPZChWy5,0,1766730395707,1766730400976,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,340.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhOK_vKQzGJIU9jT7pg,Caraibe Tab,null,null,null,null
-OhOKj-fNpdZVytOI839,0,1766730431226,1778837909886,true,true,false,Tariff_ItsWorkInGrossist_Achat,740.0,0.0,Historique,-Oh3w3A6H121cWrZvabA,,-OhOJX1HPNwHLLSLGZsl,Happy Cocole 30p,null,null,null,null
-OhORQlyNUCUnUZbXMEr,0,1766732187469,1766732189195,true,true,false,Historique,745.0,0.0,Edited_Pour_Client,,,-OhOJX1HPNwHLLSLGZsl,Happy Chocole 30p[GZSL],null,null,null,null
-OhP5qqsPAhhdlf-Yw3H,0,1766743308358,1766743322611,true,true,false,Tariff_ItsWorkInGrossist_Achat,315.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhP5pv4bO9J1HMYPwMJ,Meriem Roche 10da ,null,null,null,null
-OhP5qqsPAhhdlf-Yw3I,0,1766743308358,1766743322614,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,320.0,0.0,,-Oh3w3A6H121cWrZvabA,,-OhP5pv4bO9J1HMYPwMJ,Meriem Roche 10da ,null,null,null,null
-OhP5sSBQJ-f-5qsmduv,0,1766743314906,1766743318513,true,true,false,Historique,323.0,0.0,Edited_Pour_Client,,,-OhP5pv4bO9J1HMYPwMJ,Meriem Roche 10da [PWMJ],null,null,null,null
-OhP7VI8tswpHxzaCjIs,0,1766743740247,1766743743377,true,true,false,Tariff_ItsWorkInGrossist_Achat,615.0,0.0,,-Oh3w3A6H121cWrZvabA,,-Oga8M7WG_TmlBBkLuBY,Tahla,null,null,null,null
-OhTqd-3vztvuYcUCjAJ,0,1766822939343,1767342206459,true,true,false,Tariff_ItsWorkInGrossist_Achat,45.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OhTqcHPPW1lkuxmzSSz,Yara Tablette,null,null,null,null
-OhTqd-4s1dWpz6deRDd,0,1766822939344,1767342206466,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,50.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OhTqcHPPW1lkuxmzSSz,Yara Tablette,null,null,null,null
-OhTtpmiWxGubIgDgV_5,0,1766823778167,1778657865909,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,185.0,0.0,Historique,,,-OhTtp88ybL20T_3VqoE,10 Da Lino Bars,null,null,null,null
-OhTu9mjUD8lcyvSBIsj,0,1766823864184,1766823866578,true,true,false,Tariff_ItsWorkInGrossist_Achat,180.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OhTtp88ybL20T_3VqoE,10 Da Lino Bars,null,null,null,null
-OhUF-zJPcdWPL1eLeN0,0,1766830318620,1766830320692,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,540.0,0.0,,,,-OgR-ZUmjt4Ke1_1kw06,Kif,null,null,null,null
-OhUHmLh1MPHXgYjMBWA,0,1766830317702,1766830320689,true,true,false,Tariff_ItsWorkInGrossist_Achat,535.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OgR-ZUmjt4Ke1_1kw06,Kif,null,null,null,null
-OhUVkM7f8nFER6AXkbl,0,1766833979565,1780508756647,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,300.0,0.0,Historique,,,-ObSYHOD_VDPr00HpWM9,Produit 1755942577975 PWM9,null,null,null,null
-OhUVwQlmHpkwot-Bxe3,0,1766834029014,1766834031299,true,true,false,Tariff_ItsWorkInGrossist_Achat,295.0,0.0,,-OhTFvUz49V01MMLYF5_,,-ObSYHOD_VDPr00HpWM9,holidays,null,null,null,null
-OhYf4pjZH1TU7RN2lkz,0,1766903802240,1766904119831,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,650.0,0.0,,,,-OhYf4CdnyhadZtq_MiS,Krich,null,null,null,null
-OhYgGxS8qV2amhF1YK-,0,1766904114030,1766904119824,true,true,false,Tariff_ItsWorkInGrossist_Achat,645.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OhYf4CdnyhadZtq_MiS,Krich,null,null,null,null
-OhYn1QotDVAuOYDZP9p,0,1766905885429,1766905887556,true,true,false,Historique,415.0,0.0,Edited_Pour_Client,,,-Od2CWlPST3Xo8cj31jq,Milfieul [31JQ],null,null,null,null
-OhYvNN5J4i-kKLpV__g,0,1766908072455,1766908073532,true,true,false,Historique,375.0,0.0,Edited_Pour_Client,,,-ObEgRytjnhP1nuH_rsf,Rayane[_RSF],null,null,null,null
-OhYwZVDSqWUFNRXb45p,0,1766908384297,1766910180347,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,600.0,0.0,,,,-OhYwYz7ceik8NxFSw6h,Doube Massassa,null,null,null,null
-OhYxRqYZhtPD6X1o0sE,0,1766908615102,1777021899898,true,true,false,Tariff_ItsWorkInGrossist_Achat,540.0,0.0,Historique,-OhTFvUz49V01MMLYF5_,,-OhYwYz7ceik8NxFSw6h,Doube Massassa,null,null,null,null
-OhYyJEJwQjlSz1ASSj6,0,1766908841967,1766908849892,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhYyGxjAoxGtINwEQem,Achouak P2[EQEM],null,null,null,null
-OhYyLCcMq_2htXeR-px,0,1766908850051,1766908852600,true,true,false,Tariff_ItsWorkInGrossist_Achat,545.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OhYyGxjAoxGtINwEQem,Achouak P2,null,null,null,null
-OhYyLCcMq_2htXeR-py,0,1766908850051,1766908852606,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,550.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OhYyGxjAoxGtINwEQem,Achouak P2,null,null,null,null
-OhZ2OyCzAG7RsI657Z0,0,1766910176156,1766910177048,true,true,false,Historique,585.0,0.0,Edited_Pour_Client,,,-OhYwYz7ceik8NxFSw6h,noure Doube Massassa[SW6H],null,null,null,null
-OhZAE8gpiACQ_8JeGQj,0,1766912228986,1766912233767,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,360.0,0.0,,,,-OezbOCDc0AC4ncl4SwN,sms Riz,null,null,null,null
-OhZAEBzlCGvTe55ZrO-,0,1766912229197,1766912229894,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OezbOCDc0AC4ncl4SwN,sms Riz[4SWN],null,null,null,null
-OhZAEOVPZMzevXLbdHo,0,1766912229998,1766912233761,true,true,false,Tariff_ItsWorkInGrossist_Achat,355.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OezbOCDc0AC4ncl4SwN,sms Riz,null,null,null,null
-OhZQHAL3Kgw8zF9c4Cz,0,1766916431401,1766916494673,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,500.0,0.0,,,,-OhZQFZwEgQue2iqV75-,Bobo,null,null,null,null
-OhZQQxLHb4BGmwpwwfl,0,1766916471465,1766916473968,true,true,false,Historique,0.0,0.0,Edited_Pour_Client,,,-OhZQFZwEgQue2iqV75-,Bobo[V75-],null,null,null,null
-OhZQRaf07W1Q0_2py6i,0,1766916474110,1766916494667,true,true,false,Tariff_ItsWorkInGrossist_Achat,495.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OhZQFZwEgQue2iqV75-,Bobo,null,null,null,null
-OhZYKiJfWfhSEmVVap3,0,1766918547375,1777627335260,true,true,false,Tariff_ItsWorkInGrossist_Achat,445.0,0.0,Historique,-OhTFvUz49V01MMLYF5_,,-OV3rmXNn6dgkQDgg030,bolix,null,null,null,null
-OhZYKiJfWfhSEmVVap4,0,1766918547375,1777627335262,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,450.0,0.0,Historique,-OhTFvUz49V01MMLYF5_,,-OV3rmXNn6dgkQDgg030,bolix,null,null,null,null
-OhZmSLf0NR7IQXQ33qX,0,1766922510874,1766922510877,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,0.0,0.0,,,,-OhAAkOtUyRrMW5KtkWU,Gominola Coca,null,null,null,null
-OhelrQ8sAo53S2nDiY0,0,1767023014207,1767030705152,true,true,false,Tariff_ItsWorkInGrossist_Achat,190.0,0.0,,-OhTFvUz49V01MMLYF5_,,-Ohe4i08--s6nBX-nBml,Test C,null,null,null,null
-OhelrQATJDwHL56L6Z-,0,1767023134829,1767030630664,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,185.0,0.0,,-OhTFvUz49V01MMLYF5_,,-Ohe4i08--s6nBX-nBml,Test C,null,null,null,null
-OhfDpOuaG1ETx5_RzG4,0,1767030607418,1767030617364,true,true,false,Tariff_ItsWorkInGrossist_Gro,198.00000000000003,0.0,,-OhTFvUz49V01MMLYF5_,,-Oh4DWG6RQTsSaVHoUSz,Liya Bar,null,null,null,null
-OhfE1oe00qgx37J0obn,0,1767030662378,1767030705166,true,true,false,Tariff_ItsWorkInGrossist_Gro,200.0,0.0,,-OhTFvUz49V01MMLYF5_,,-Ohe4i08--s6nBX-nBml,Test C,null,null,null,null
-OhfbMxGpKa05uVZRdd6,0,1767037040736,1767037746837,true,true,false,Tariff_ItsWorkInGrossist_Gro,2050.0,0.0,,-OhTFvUz49V01MMLYF5_,,-OV3rmVjRrLMH9kBa_rk,Cajou Fruseco®,null,null,null,null
-OhffIonQ1xlz2JU24jb,0,1767038078725,1780737708880,false,true,false,Tariff_ItsWorkInGrossist_Gro,340.0,0.0,Historique,-OhTFvUz49V01MMLYF5_,,-OcQNmY3ydsqRJkCDh1I,Bibron sachet,null,null,null,null
-OhffTnqy5eNTWozTpRm,0,1767038123720,1780132840227,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,350.0,0.0,Historique,-OhTFvUz49V01MMLYF5_,,-OcQNmY3ydsqRJkCDh1I,Bibron sachet,null,null,null,null
-OhhdG4QeHr0P3A0ANoO,0,1767071091389,1767101382121,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,810.0,0.0,,,,-OhhdEuT5vErkgDtdSkC,Ciwawa Gm 50da,null,null,null,null
-OhhdNdGttbpBfrJ1kwf,0,1767071122355,1778917301603,false,true,false,Tariff_ItsWorkInGrossist_SuperGros,500.0,0.0,Historique,,,-OV3rmWmgc4HvJ39-sH3,menthos,null,null,null,null
-Ohhdgytoxuz2YVRU7CN,0,1767071205659,1767165415791,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,550.0,0.0,,,,-OatXjUhfADYG7Mg156V,hopex,null,null,null,null
-Ohhg7Hmyv3CoxHPaCYM,0,1767071841812,1767103701166,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,100.0,0.0,,,,-Ohhg6YzURQxhfGKD1H0,Fare,null,null,null,null
-Ohhlis9GdkWH52VlhjV,0,1767073310105,1769427380041,true,true,false,Tariff_ItsWorkInGrossist_Achat,180.0,0.0,,-Ohhc-aAVYrCs6ww2Sai,,-OV3rmZ1g9mvhD5ok96H,Afrah Sachet®,null,null,null,null
-OhhlisBmQdlZ2FtJY5y,0,1767073310108,1769427380046,true,true,false,Tariff_ItsWorkInGrossist_Gro,190.0,0.0,,-Ohhc-aAVYrCs6ww2Sai,,-OV3rmZ1g9mvhD5ok96H,Afrah Sachet®,null,null,null,null
-OhhlkeNBu-Y_PAH2kPy,0,1767073317416,1767079690007,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,200.0,0.0,,,,-OV3rmZ1g9mvhD5ok96H,Afrah Sachet®,null,null,null,null
-OhiOHrrbfN6HSqgvLR1,0,1767083681131,1767083681800,true,true,false,Historique,995.0,0.0,Edited_Pour_Client,,,-Od89HNf51uBYBZ_jBIa,Magma Bar[JBIA],null,null,null,null
-Ohi_U3tJVGjBCnkltVP,0,1767086876891,1775196872039,true,true,false,Tariff_ItsWorkInGrossist_SuperGros,540.0,0.0,,,,-OV3rmZ-9sy3P5rnINL3,Razl Elbanat®,null,null,null,null
-OhifMBvQRJ5U83CuH2m,0,1767088418974,1778233033284,true,true,false,Tariff_ItsWorkInGrossist_Gro,390.0,0.0,Historique,-Ohhc-aAVYrCs6ww2Sai,,-OV3rmZDtYQtq7F72Cka,Copor®,null,null,null,null
