id,keyID,creationTimestamp,bsonObjectId,dernierTimeTampsSynchronisationAvecFireBase,dernierFireBaseUpdateTimestamps,count_Don_Depot,processPositioningInFactory,idParentCategorie,positionDonSonCesFrereCategorieProduits,nom,nomMutable,nomArab,autreNomDarticle,etateActuelleOnFusionAvecBaseDonne,tag_prioriter_str,nombreUniteInt,nombreProduitDonSonCarton,its_Carton,cartonState,heldPrioriteDemandAuGrossist,position_store_3jamale,dernier_timeTamps_position_store_3jamale,prixDefiniParGerant,prixVent,cachePrixVent,pourcentage_Prix_Progressive,prixAchat,prixAchatDernierTimeTempUpdate,clientPrixVentUnite,afficheUniteAuPrint,actualiseSonImage,actualiseSonImageTest2,afficheCesDetailPourComptBsonId,disponibilityEtates,disponibilityEtates_Pour_presentaion_par_Camion,keyFireBase,couleur1,couleur2,couleur3,couleur4,couleur5,couleur6,couleur7,couleur8,couleur9,idcolor1,idcolor2,idcolor3,idcolor4,idcolor5,idcolor6,idcolor7,idcolor8,idcolor9,nomCategorie2,affichageUniteState,commmentSeVent,afficheBoitSiUniter,minQuan,monBenfice,neaon2,funChangeImagsDimention,nomCategorie,neaon1,lastUpdateState,dateCreationCategorie,prixDeVentTotaleChezClient,benficeTotaleEntreMoiEtClien,benificeTotaleEn2,monPrixAchatUniter,monPrixVentUniter,articleHaveUniteImages,itsNewArrivale,imageDimention,idForSearchArticles,prioriter,quantite_Boit_Par_Carton,setIN_Vent_Its_Quantity_Represent
3701,-OV3rmXILoFWwNRImyZN,1774956683891,684fdff4df922c49f82957b3,1774956736850,1753596999004,0,CreeAuGeneralHandler,1750736150590,0,schoko bons,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",50,1,false,,false,0,0,0.0,1550.0,false,60,1350.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXILoFWwNRImyZN,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,200.0,,true,,0.0,,1739781529984,0.0,-1350.0,-675.0,27.0,31.0,false,false,,0,,1,quantity_Par_Boit
3702,-OV3rmXILoFWwNRImyZR,1774956683892,684fdff4df922c49f82957b4,1774956736850,1753597000783,0,CreeAuGeneralHandler,55,0,bounty,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,,false,0,0,0.0,182.0,false,60,178.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXILoFWwNRImyZR,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,4.0,,true,,0.0,,1739781570783,0.0,-178.0,-89.0,178.0,182.0,false,false,,0,,1,quantity_Par_Boit
3704,-OV3rmXJgoKzzR_5iTsz,1774956683893,684fdff4df922c49f82957b5,1774956736850,1757335900862,0,CreeAuGeneralHandler,1750599852787,0,damel presentoire,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,,false,0,0,0.0,860.0,false,60,820.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXJgoKzzR_5iTsz,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,40.0,,true,,0.0,,1739781607241,0.0,-820.0,-410.0,820.0,860.0,false,false,,0,,6,quantity_Par_Carton
3705,-OV3rmXJgoKzzR_5iTt2,1774956683894,684fdff4df922c49f82957b6,1779312031960,1762015488799,6,CreeAuGeneralHandler,1750599852787,0,Halilo,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",210,1,false,,false,0,0,0.0,790.0,false,60,725.0,1757335917072,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXJgoKzzR_5iTt2,Couleur 1,Couleur_2,Couleur_3,Couleur_4,,,,,,1,2,3,4,0,0,0,0,0,,false,,,0,70.0,,true,,0.0,,1739781624356,0.0,-720.0,-360.0,3.4285714285714284,3.761904761904762,false,false,,0,,6,quantity_Par_Boit
3706,-OV3rmXKCFqV5Fe5ozE8,1774956683895,684fdff4df922c49f82957b7,1774956736850,1762015382716,0,CreeAuGeneralHandler,45,0,s,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",16,1,false,,false,0,0,0.0,325.0,false,60,300.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXKCFqV5Fe5ozE8,Couleur 1,Couleur_2,Couleur_3,,,,,,,1,2,3,0,0,0,0,0,0,,false,,,0,52.0,,true,,0.0,,1739781685103,0.0,-300.0,-150.0,18.75,22.0,false,false,,0,,1,quantity_Par_Boit
3709,-OV3rmXKCFqV5Fe5ozEC,1769146721701,684fdff4df922c49f82957b8,1774956736850,1760432731655,0,CreeAuGeneralHandler,1750600610919,0,imi,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",200,1,false,,false,0,0,0.0,450.0,false,60,295.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXKCFqV5Fe5ozEC,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,40.0,,true,,0.0,,1739781882706,660.0,250.0,125.0,2.05,2.25,false,false,,0,,1,quantity_Par_Boit
371,-OV3rmXLbEgXeObp9Cwa,1774956683897,684fdff4df922c49f82957b9,1774956736823,1749164170085,0,CreeAuGeneralHandler,29,0,Scotche صغيرة بيضاء®,,سكوتش صغيرة بيضاء,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",8,1,false,,false,0,0,0.0,20.0,false,60,150.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXLbEgXeObp9Cwa,🎁 standard 🎁,,,,,,,,,8,0,0,0,0,0,0,0,0,Scotches,true,,,1,9.0,,false,,0.0,,,0.0,0.0,-20.0,2.5,10.0,false,false,,0,,1,quantity_Par_Boit
3710,-OV3rmXLbEgXeObp9Cwe,1774956683898,684fdff4df922c49f82957ba,1776934010094,1760432735177,4,CreeAuGeneralHandler,1750600771161,0,jellopey #METREG#,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",50,1,false,,false,0,0,0.0,340.0,false,60,145.0,0,10.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXLbEgXeObp9Cwe,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,10.0,,true,,0.0,,1739781901444,0.0,-330.0,-165.0,8.25,8.5,false,false,,0,,12,quantity_Par_Boit
3711,-OV3rmXMzUp8dkDo0WFn,1774956683898,684fdff4df922c49f82957bb,1774956736850,1759228307883,0,CreeAuGeneralHandler,1750600771161,0,stiks,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",50,1,false,,false,0,0,0.0,420.0,false,60,400.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXMzUp8dkDo0WFn,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,20.0,,true,,0.0,,1739781911682,0.0,-400.0,-200.0,8.0,8.4,false,false,,0,,1,quantity_Par_Boit
3712,-OV3rmXMzUp8dkDo0WFs,1774844087268,684fdff4df922c49f82957bc,1776796269841,1762015499963,32,CreeAuGeneralHandler,1750735906217,0,my candy,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",60,1,false,,false,0,0,0.0,490.0,false,60,455.0,0,10.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXMzUp8dkDo0WFs,Couleur 1,Couleur_2,Couleur_3,,,,,,,1,2,3,0,0,0,0,0,0,,false,,,0,30.0,,true,,0.0,,1739781930834,0.0,-460.0,-230.0,7.666666666666667,8.166666666666666,false,false,,0,,1,quantity_Par_Boit
3713,-OV3rmXNn6dgkQDgg02x,1774956683900,684fdff4df922c49f82957bd,1778673334415,1778052008355,7,CreeAuGeneralHandler,1750598726659,0,bombino,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",48,1,false,,false,0,0,0.0,430.0,false,60,370.0,0,15.0,false,3,3,,DISPO,NON_DISPO,-OV3rmXNn6dgkQDgg02x,Couleur 1,-Orrqb7QFREn9Ssaqg78,-OrrsbKY9hT4kPPDzpWo,-Orw97XvLvOXqQMxPPMy,,,,,,1,2,0,0,0,0,0,0,0,,false,,,0,40.0,,true,,0.0,,1739782030125,0.0,-390.0,-195.0,8.125,8.958333333333334,false,false,,0,,1,quantity_Par_Boit
3714,-OV3rmXNn6dgkQDgg030,1771221536899,684fdff4df922c49f82957be,1776796223983,1759217969711,90,CreeAuGeneralHandler,129,0,bolix,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",120,1,false,,false,0,0,0.0,490.0,false,60,445.0,0,5.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXNn6dgkQDgg030,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,40.0,,true,,0.0,,1739782146008,0.0,-450.0,-225.0,3.75,4.083333333333333,false,false,,0,,6,quantity_Par_Boit
3715,-OV3rmXNn6dgkQDgg034,1774956683901,684fdff4df922c49f82957bf,1774956736850,1753596893851,0,CreeAuGeneralHandler,1750599478783,0,cote s or,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,,false,0,0,0.0,790.0,false,60,750.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXNn6dgkQDgg034,Couleur 1,Couleur_2,,,,,,,,1,2,0,0,0,0,0,0,0,,false,,,0,40.0,,true,,0.0,,1739782165191,0.0,-750.0,-375.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
3716,-OV3rmXO2AYOmNOuQ5De,1774956683902,684fdff4df922c49f82957c0,1774956736850,1753596894967,0,CreeAuGeneralHandler,1750599478783,0,lindt,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,,false,0,0,0.0,790.0,false,60,750.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXO2AYOmNOuQ5De,Couleur 1,Couleur_2,Couleur_3,,,,,,,1,2,3,0,0,0,0,0,0,,false,,,0,40.0,,true,,0.0,,1739782220663,0.0,-750.0,-375.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
3717,-OV3rmXO2AYOmNOuQ5Di,1774956683903,684fdff4df922c49f82957c1,1774956736850,1762248425406,0,CreeAuGeneralHandler,46,0,s,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",5,1,false,,false,0,0,0.0,690.0,false,60,660.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXO2AYOmNOuQ5Di,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,30.0,,true,,0.0,,1739782278734,0.0,-660.0,-330.0,132.0,138.0,false,false,,0,,1,quantity_Par_Boit
3718,-OV3rmXO2AYOmNOuQ5Dm,1774956683903,684fdff4df922c49f82957c2,1774956736850,1757398340498,0,CreeAuGeneralHandler,1750600522192,0,haribo roulette,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",30,1,false,,false,0,0,0.0,2070.0,false,60,1950.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXO2AYOmNOuQ5Dm,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,120.0,,true,,0.0,,1739782315715,0.0,-1950.0,-975.0,65.0,69.0,false,false,,0,,1,quantity_Par_Boit
3719,-OV3rmXPx7ecKDbldj4S,1771047927157,684fdff4df922c49f82957c3,1776796224090,1762015431394,125,CreeAuGeneralHandler,60,0,maruja,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",5,1,false,,false,0,0,0.0,0.0,false,60,155.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXPx7ecKDbldj4S,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,true,,0.0,,1739782426284,0.0,0.0,0.0,0.0,0.0,false,false,,0,,5,quantity_Par_Boit
3721,-OV3rmXPx7ecKDbldj4W,1774956683905,684fdff4df922c49f82957c4,1774956736850,1749164170208,0,CreeAuGeneralHandler,1750598661667,0,bifaro,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXPx7ecKDbldj4W,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,true,,0.0,,1739782595365,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
3722,-OV3rmXQg3T4MErjfHWc,1774956683905,684fdff4df922c49f82957c5,1775985796981,1761679499678,30,CreeAuGeneralHandler,1750599517134,0,cow boy draget,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",20,1,false,,false,0,0,0.0,0.0,false,60,305.0,0,25.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXQg3T4MErjfHWc,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,true,,0.0,,1739782795434,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
3723,-OV3rmXQg3T4MErjfHWg,1774956683906,684fdff4df922c49f82957c6,1774956736850,1759257901759,0,CreeAuGeneralHandler,1750600771161,0,halkom sebta,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",100,1,false,,false,0,0,0.0,1750.0,false,60,1700.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXQg3T4MErjfHWg,Couleur 1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,50.0,,true,,0.0,,1739782832292,0.0,-1700.0,-850.0,9.18918918918919,9.45945945945946,false,false,,0,,1,quantity_Par_Boit
3726,-OV3rmXQg3T4MErjfHWk,1774956683907,684fdff4df922c49f82957c7,1774956736850,1749164170208,0,CreeAuGeneralHandler,1750599075316,0,kqrtoucha,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXQg3T4MErjfHWk,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,2025-02-17 11:22:40,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
3728,-OV3rmXR3qbXln7OzYw0,1774956683907,684fdff4df922c49f82957c8,1774956736850,1749164170208,0,CreeAuGeneralHandler,1750599783790,0,crion,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXR3qbXln7OzYw0,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,2025-02-17 11:24:30,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
3729,-OV3rmXR3qbXln7OzYw4,1774956683908,684fdff4df922c49f82957c9,1774956736850,1749164170208,0,CreeAuGeneralHandler,1750599075316,0,Scot emb,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmXR3qbXln7OzYw4,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,2025-02-17 11:47:31,0.0,0.0,0.0,0.0,0.0,false,false,,0,,1,quantity_Par_Boit
3730,-OV3rmXSokv0DpFgpQGp,1774956683908,684fdff4df922c49f82957ca,1774956736850,1749164170208,0,CreeAuGeneralHandler,1750599075316,0,damel presentoire,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXSokv0DpFgpQGp,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3731,-OV3rmXSokv0DpFgpQGt,1774956683909,684fdff4df922c49f82957cb,1774956736850,1749164170208,0,CreeAuGeneralHandler,1750599075316,0,stiks,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXSokv0DpFgpQGt,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3732,-OV3rmXTu4fBobfQKO-v,1774956683909,684fdff4df922c49f82957cc,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,volum,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXTu4fBobfQKO-v,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3733,-OV3rmXTu4fBobfQKO-z,1774956683910,684fdff4df922c49f82957cd,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,jellopey #METREG#,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXTu4fBobfQKO-z,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3734,-OV3rmXUcwze6kiQLNh0,1774956683911,684fdff4df922c49f82957ce,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,halkom sebta,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXUcwze6kiQLNh0,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3735,-OV3rmXUcwze6kiQLNh4,1774956683911,684fdff4df922c49f82957cf,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,smid 10da,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXUcwze6kiQLNh4,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3736,-OV3rmXVHNAi8JX_AKj1,1774956683912,684fdff4df922c49f82957d0,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,holidays,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXVHNAi8JX_AKj1,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3737,-OV3rmXWipagGDQHxK7q,1774956683912,684fdff4df922c49f82957d1,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,Florida,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXWipagGDQHxK7q,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3738,-OV3rmXWipagGDQHxK7u,1774956683913,684fdff4df922c49f82957d2,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,s,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXWipagGDQHxK7u,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3739,-OV3rmXX6CM-QVc1kYnk,1774956683913,684fdff4df922c49f82957d3,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,chupa chips,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXX6CM-QVc1kYnk,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3740,-OV3rmXX6CM-QVc1kYno,1774956683914,684fdff4df922c49f82957d4,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,dla3,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXX6CM-QVc1kYno,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3741,-OV3rmXYKCGdMmB3Z26V,1774956683914,684fdff4df922c49f82957d5,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,menthos,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXYKCGdMmB3Z26V,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3742,-OV3rmXYKCGdMmB3Z26Z,1774956683915,684fdff4df922c49f82957d6,1774956736850,1749164170209,0,CreeAuGeneralHandler,1750599075316,0,supp,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXYKCGdMmB3Z26Z,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3744,-OV3rmXZ7kPHRI_ZyF5Q,1774956683916,684fdff4df922c49f82957d8,1774956736850,1749164170210,0,CreeAuGeneralHandler,1750599075316,0,my candy,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXZ7kPHRI_ZyF5Q,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3745,-OV3rmXZ7kPHRI_ZyF5U,1774956683916,684fdff4df922c49f82957d9,1774956736850,1749164170210,0,CreeAuGeneralHandler,1750599075316,0,snickers,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXZ7kPHRI_ZyF5U,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3746,-OV3rmX_KpHZxZxoCPZe,1774956683917,684fdff4df922c49f82957da,1774956736850,1753597000862,0,CreeAuGeneralHandler,55,0,bounty,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,NON_DISPO,NON_DISPO,-OV3rmX_KpHZxZxoCPZe,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3747,-OV3rmX_KpHZxZxoCPZi,1774956683917,684fdff4df922c49f82957db,1774956736850,1749164170210,0,CreeAuGeneralHandler,1750599075316,0,lion t12,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmX_KpHZxZxoCPZi,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3748,-OV3rmX_KpHZxZxoCPZm,1774956683918,684fdff4df922c49f82957dc,1774956736850,1749164170210,0,CreeAuGeneralHandler,1750599075316,0,montimix,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmX_KpHZxZxoCPZm,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3749,-OV3rmXaQtREUaK5VfDP,1774956683918,684fdff4df922c49f82957dd,1774956736850,1749164170210,0,CreeAuGeneralHandler,1750599075316,0,ozmo hoppo,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXaQtREUaK5VfDP,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
3750,-OV3rmXaQtREUaK5VfDT,1774956683919,684fdff4df922c49f82957de,1774956736850,1749164170210,0,CreeAuGeneralHandler,1750599075316,0,mourdjan sans kbira 700g,,,,CategorieOriginaleDefinie,"""Dernier_VentAchat_Est_Trop_Luin,""",1,1,false,UNITE,false,0,0,0.0,0.0,false,60,0.0,0,0.0,false,0,0,,DISPO,NON_DISPO,-OV3rmXaQtREUaK5VfDT,couleur1,,,,,,,,,1,0,0,0,0,0,0,0,0,,false,,,0,0.0,,false,,0.0,,,0.0,0.0,0.0,0.0,0.0,true,false,,0,,1,quantity_Par_Boit
